Id,SalePrice
1648,130601.54066803075
1649,134946.25335487814
1650,117398.53428180737
1651,117768.22770438343
1652,98901.71992320541
1653,91859.22390582738
1654,159314.32997164936
1655,149807.69529721595
1656,148817.28059627704
1657,159314.32997164936
1658,149545.91403628956
1659,134517.39032901937
1660,140990.84921276305
1661,461376.7310135227
1662,431115.0998117634
1663,389401.6535459073
1664,437054.4301102957
1665,321293.99120278907
1666,353948.7238962114
1667,340826.82325084344
1668,337004.5103291489
1669,294323.05307062925
1670,363789.70708825457
1671,269880.6135171689
1672,470568.6209555456
1673,299514.56713386945
1674,247502.75955929328
1675,194144.1987039685
1676,191768.1051040208
1677,211734.94220867255
1678,520105.322343982
1679,373277.6585113597
1680,326073.6742680346
1681,254113.0648166421
1682,298897.65269467275
1683,176711.69499651334
1684,171617.4374974668
1685,173015.35575465224
1686,168683.6683614555
1687,162094.97793715357
1688,188301.35447964884
1689,186735.61322896584
1690,187228.3218128011
1691,168672.57980201006
1692,262094.52113289724
1693,165241.01639796922
1694,184709.08735810642
1695,172731.15361315687
1696,299788.61382184585
1697,174909.08620230414
1698,387171.9768116561
1699,292990.40533700836
1700,238642.31454780587
1701,258141.82871980645
1702,278976.22428258014
1703,265257.16068212147
1704,317295.40705080854
1705,267077.67711360665
1706,522164.7644963811
1707,214037.94434606377
1708,218794.95250396073
1709,298281.73408789234
1710,230258.66270718336
1711,268757.2204425151
1712,276004.5367530323
1713,267186.4598446743
1714,211532.95323659602
1715,209108.651084303
1716,186813.12899338518
1717,169139.93799539714
1718,131543.1046815414
1719,196387.86488520305
1720,242529.40100606577
1721,166669.3507679269
1722,116243.61672468776
1723,159973.87941114846
1724,226115.95471355968
1725,236959.66081331493
1726,185205.95049863213
1727,167453.53192698307
1728,184373.36452621387
1729,163903.2843579271
1730,167774.03477512818
1731,126649.28192243856
1732,136370.80110173006
1733,123550.22610891135
1734,133792.21294209865
1735,126955.13081336484
1736,119761.77653104386
1737,352882.93696944753
1738,202771.15253626945
1739,323140.5361035922
1740,224231.39285325966
1741,188325.39499273742
1742,172975.5631456718
1743,176880.7925571823
1744,281202.3095700164
1745,228550.7158088647
1746,226026.68949970292
1747,203141.72244546135
1748,209214.8516025049
1749,149215.16772478307
1750,145354.5781670881
1751,225150.75492473433
1752,121698.72739291895
1753,141299.32696689953
1754,211594.60927290452
1755,174471.8582960321
1756,119289.49819646738
1757,118828.4713108604
1758,152838.03046078447
1759,166392.0098163561
1760,152066.7268772488
1761,157555.95376697203
1762,164066.27468198098
1763,166665.0954281096
1764,113949.99446105634
1765,177589.55351445044
1766,177413.18840421602
1767,200983.2461661316
1768,138757.4700249147
1769,174899.27903154158
1770,133692.91193158485
1771,138577.86256618684
1772,136302.23918137106
1773,130680.94924905061
1774,150771.44886527618
1775,134364.98625602142
1776,131138.91579315875
1777,113754.65424783005
1778,125794.82530405927
1779,109448.9736520393
1780,176457.29166031958
1781,135362.52150169335
1782,91290.76829526732
1783,135751.35428451467
1784,80407.11432957726
1785,113279.15615908077
1786,131422.6424834461
1787,160514.84256455494
1788,49467.03885470195
1789,99455.0372418479
1790,75006.18263538266
1791,211508.92429983016
1792,155241.9547419692
1793,145661.07439948703
1794,137840.1074419045
1795,146821.09072569714
1796,121000.96898357189
1797,144112.52130282062
1798,123750.42317834341
1799,105414.74277344556
1800,127659.98319183114
1801,117420.48570705757
1802,149812.74973391282
1803,162391.2297803
1804,137855.3980181827
1805,136871.63755545072
1806,114899.95606951341
1807,146788.00497536283
1808,118097.3878892562
1809,119829.9636932807
1810,152468.33424896322
1811,120450.50958042927
1812,124006.31440235655
1813,124120.02926170453
1814,91092.88110267768
1815,60194.428628915055
1816,92434.21581670815
1817,127423.07890761942
1818,124599.66652893508
1819,106517.1986506913
1820,69676.81689483272
1821,112965.37015614707
1822,159014.59852879212
1823,64499.8710023701
1824,133755.4900251447
1825,128000.03117075417
1826,104268.742279666
1827,105263.69165765558
1828,136587.81139887613
1829,102352.93156399511
1830,156296.7772608134
1831,165891.7105055019
1832,151115.88218627984
1833,186271.50400321925
1834,120984.37347375568
1835,151916.4590274254
1836,132788.32726506118
1837,90874.71422283746
1838,127627.31920155477
1839,71771.2539749247
1840,167386.1855147883
1841,158953.34114713792
1842,106143.21238097803
1843,139015.11795143416
1844,135372.89263644995
1845,135438.72199225868
1846,161442.4425921851
1847,187984.4524878851
1848,54295.661235996566
1849,101031.02547410034
1850,130982.14989292441
1851,163299.1923819477
1852,129081.26481934963
1853,128268.5399792561
1854,165195.48181568898
1855,146585.29244593394
1856,213594.4630697893
1857,122277.118693447
1858,149092.60212727543
1859,120262.74903955235
1860,152388.44999667388
1861,120262.74903955235
1862,371491.811928217
1863,342907.36046532
1864,342907.36046532
1865,323830.0455941398
1866,340220.55282464164
1867,244950.3402811563
1868,306943.209179591
1869,211047.05071776302
1870,253524.98400553764
1871,242942.1927490479
1872,168499.12062210208
1873,229085.03405575868
1874,138772.7193416262
1875,217681.60594286668
1876,195472.46134856215
1877,222257.24301221714
1878,204019.2345436266
1879,140563.4131940242
1880,136540.298528709
1881,239389.23892863496
1882,256748.48732137977
1883,197017.29179341998
1884,211381.5401161643
1885,271524.45981940953
1886,301574.81202790333
1887,220711.33238286103
1888,296937.50653062545
1889,162874.5691582988
1890,130177.79094586313
1891,147283.8294554846
1892,106017.61448709208
1893,146633.84374901615
1894,126075.33504797806
1895,152557.9343765023
1896,123295.71537191365
1897,125848.967947339
1898,96379.79740387204
1899,123445.1181782137
1900,119534.952730346
1901,159063.68590183786
1902,161872.50606877732
1903,221173.32813009503
1904,127577.8560248926
1905,176959.84764746748
1906,162415.24498029953
1907,224553.15935981864
1908,111872.79893754849
1909,130780.29980443578
1910,123002.1858976288
1911,198103.4876542608
1912,224835.3731415817
1913,118636.91037135474
1914,72990.74479557556
1915,294440.9368645806
1916,83012.82571407706
1917,273206.1650862285
1918,134983.5806855327
1919,163972.74965187736
1920,164569.33223216847
1921,442908.6535577287
1922,356076.6149695804
1923,197750.736451304
1924,199499.85354435764
1925,213484.9217453207
1926,396212.96437534195
1927,136083.35029533182
1928,147864.08650207284
1929,124352.03485575005
1930,139948.85074650592
1931,143354.6741083403
1932,151945.9578946665
1933,157950.92300957337
1934,182872.9016191983
1935,179020.31862844017
1936,187301.2466062576
1937,181487.16558304668
1938,181037.1247493746
1939,255131.78156235494
1940,188804.52500433652
1941,175332.5624153422
1942,188917.5517738135
1943,190367.87074338968
1944,313614.1667417264
1945,355073.7313931226
1946,166065.72117998978
1947,315702.1003519661
1948,212396.26007920675
1949,231355.01906624404
1950,179578.58448745552
1951,269380.56696147047
1952,223254.62625304074
1953,170039.26253403386
1954,193381.22125360454
1955,138848.82773761798
1956,285284.7508110175
1957,168562.93947915494
1958,318056.967685893
1959,140325.9706472443
1960,114506.390259081
1961,120755.45883830333
1962,98008.72932406755
1963,98858.08331344857
1964,116095.86472827134
1965,149012.46745327403
1966,147242.88113217562
1967,288001.2226442685
1968,442983.1915781486
1969,390711.03689183935
1970,462323.3928806851
1971,449227.7209401519
1972,376905.9262715908
1973,254482.33346990682
1974,315726.0855882517
1975,416594.1031009675
1976,271201.7905675955
1977,356996.3023810516
1978,398617.2484067077
1979,330988.6280351797
1980,196181.95828608618
1981,302545.66865534295
1982,233849.66310521855
1983,215799.10253874614
1984,166747.87117979405
1985,219741.5059917733
1986,209941.24859345215
1987,164125.60376447858
1988,173084.0408133334
1989,185043.5801439238
1990,216710.44513959624
1991,218344.54358877
1992,214505.1636165763
1993,171218.7131878691
1994,268352.56419715716
1995,187542.74813694012
1996,230179.11890139765
1997,312640.1013881115
1998,352095.80300959287
1999,250261.23469370545
2000,293744.7166438251
2001,245075.38096651286
2002,240442.84279614183
2003,245007.3505452783
2004,275994.30779840477
2005,240508.65370616308
2006,225388.00366409478
2007,242114.0868108519
2008,200855.89539678846
2009,185814.9416391544
2010,193789.32360335332
2011,146866.60784808066
2012,174571.48691875295
2013,189302.2402239597
2014,184709.09938008632
2015,203107.02432684074
2016,196448.7447652127
2017,204396.46087274677
2018,114438.25357696608
2019,123183.29791173946
2020,124050.96724318404
2021,120607.78384808557
2022,182885.96977914294
2023,140591.47547199743
2024,237363.40308703217
2025,348457.70233701257
2026,174206.71447175925
2027,151919.6518638956
2028,160373.78620603582
2029,171317.3333173531
2030,274850.1827201124
2031,228294.45058002803
2032,299693.44777783426
2033,274354.92691318796
2034,157584.93652926144
2035,212415.77608348464
2036,184706.1020183018
2037,197756.18511375115
2038,280878.78363794036
2039,198856.48956670053
2040,386862.4189051426
2041,253880.66460210833
2042,194619.06320452326
2043,173294.6501716056
2044,170001.95506390877
2045,214527.981752091
2046,133835.65890997788
2047,150840.61552333957
2048,131019.38528058356
2049,130900.04658277992
2050,195006.44055139954
2051,105199.23525553745
2052,135043.2258815261
2053,147001.23134830638
2054,67328.18785981275
2055,156169.49234263512
2056,109344.84029283129
2057,127390.36977698817
2058,214017.14555621377
2059,140686.07140801527
2060,159171.65956956625
2061,193757.39392980115
2062,142933.16289394448
2063,119204.56329511524
2064,147468.62188736623
2065,141754.31167382086
2066,169603.25138910158
2067,109027.67693203926
2068,154623.42980516254
2069,92579.62523829535
2070,113801.95878617137
2071,75422.466820944
2072,125300.33904424957
2073,136642.49686061486
2074,171263.7155275411
2075,147662.40179847257
2076,123604.92177453863
2077,144068.6429556255
2078,130875.098835577
2079,136592.01446387026
2080,115133.91050402823
2081,129492.26572656952
2082,133451.21003903693
2083,139420.91480769662
2084,105049.36403573067
2085,133637.737865949
2086,145022.3861478476
2087,118881.33935411349
2088,114626.40590667175
2089,90329.62204175915
2090,129590.551395614
2091,118918.21822278148
2092,130691.13257364249
2093,169903.19665912943
2094,105766.99861847943
2095,161107.11325409426
2096,94090.87801815422
2097,78383.25945489608
2098,151282.2998306338
2099,48798.12212024218
2100,103483.6423342688
2101,124823.82580691922
2102,137009.87602022535
2103,96237.69525537599
2104,157333.82899275917
2105,122311.862909664
2106,80283.97851413919
2107,217610.0294329834
2108,123607.42976630549
2109,112820.56958375424
2110,118772.46749625413
2111,149994.2398894366
2112,137791.15567864897
2113,123015.7698452084
2114,102634.15830970083
2115,141456.79129284673
2116,104303.54589410298
2117,146308.28567686022
2118,127038.26288771791
2119,97697.17003254345
2120,96971.75489380122
2121,90834.37782567836
2122,89081.24111393103
2123,90699.74540680052
2124,210797.568663155
2125,150788.45905066724
2126,150581.72243124823
2127,138435.6674627387
2128,138481.01733249336
2129,108801.99609932584
2130,163637.22564527186
2131,158956.50688522522
2132,122116.88080121996
2133,114094.43816937007
2134,113852.12405566603
2135,96663.92826599983
2136,94206.94614179016
2137,117714.83521123478
2138,142012.2248359617
2139,158119.0882233366
2140,133601.6092848532
2141,135372.89263644995
2142,136297.39455870356
2143,139710.4672343704
2144,151118.95438659406
2145,129616.72026059208
2146,159828.74635831994
2147,166333.81817168256
2148,133260.422507114
2149,147972.7202703646
2150,220287.4095952784
2151,108351.36231657576
2152,185897.94285707152
2153,158758.25112481927
2154,119732.2585007582
2155,131979.22838277568
2156,284263.38894186326
2157,227941.97330088387
2158,247214.79749530766
2159,203944.11207126375
2160,163486.56981623877
2161,251420.29133783348
2162,499668.418748558
2163,358315.5491969486
2164,252278.99826952617
2165,176629.5213511766
2166,145201.65841551332
2167,230595.66883916303
2168,208495.10176265857
2169,201036.22667492737
2170,224729.13554819624
2171,154666.07936777786
2172,142794.59659616475
2173,159729.29240619988
2174,226114.1117862353
2175,317856.0772403673
2176,345739.5826630591
2177,260172.3930437441
2178,218684.8072105988
2179,145633.73351261948
2180,278538.7157137676
2181,194830.95271409032
2182,227316.96845033678
2183,202492.30728062126
2184,142717.7910505044
2185,136871.64888278983
2186,148540.69559349684
2187,145206.549115683
2188,156982.11469202055
2189,220481.07100419045
2190,87043.80614972494
2191,92235.3338158366
2192,100290.8403533366
2193,93910.86387220318
2194,92895.0540787851
2195,117888.98249989863
2196,104727.10545597976
2197,102829.91251418501
2198,153587.18271927134
2199,168266.51227117228
2200,116859.0403116458
2201,134574.75749430657
2202,209272.8451975626
2203,169998.80433893218
2204,176939.33345288076
2205,119695.56242051873
2206,132887.67371941922
2207,211818.1582041583
2208,207092.53353330356
2209,224356.8531646773
2210,120381.13818792367
2211,114275.28089315593
2212,106970.71631203472
2213,105425.03918079246
2214,136677.46004691863
2215,92706.57777024919
2216,168262.56201212702
2217,72612.72824476603
2218,93463.94613079852
2219,66391.7530356636
2220,57072.00812672215
2221,286115.67993812327
2222,232573.80054571902
2223,263909.15118748345
2224,217841.64139631993
2225,143851.8977763792
2226,194637.8969937706
2227,192809.25176393767
2228,272805.49989579694
2229,247905.03627708837
2230,161994.37953160927
2231,220953.05375031612
2232,193651.77714886758
2233,181855.2185723249
2234,275239.53698667214
2235,206608.36421297822
2236,296797.59820623323
2237,370676.49361964135
2238,216171.3662363473
2239,122435.58210775205
2240,160379.86965122912
2241,157919.02744394014
2242,132970.31177934294
2243,120922.39727402577
2244,90066.99583253225
2245,87628.76519804585
2246,153789.20808422123
2247,88856.16047809039
2248,124089.70001527594
2249,126226.53653289181
2250,141206.49921307748
2251,173753.51250157898
2252,185954.7756102482
2253,152995.86627369112
2254,177272.6441180255
2255,194462.17654685938
2256,191408.46802480574
2257,208849.58988117825
2258,169368.08049750314
2259,176948.67740457406
2260,164783.83274852557
2261,184916.476082358
2262,201851.01355935287
2263,336423.2827009768
2264,451981.2030223301
2265,185256.6530040665
2266,278449.09670495713
2267,381352.8025244283
2268,371000.03024038445
2269,165768.1654187461
2270,169851.35302760336
2271,227827.41130491512
2272,205727.95591952148
2273,160422.7872844236
2274,168801.48685027604
2275,209030.59984222162
2276,178408.30025448938
2277,180122.19055028015
2278,154573.03246790002
2279,115819.06023179619
2280,114238.17219396295
2281,169937.96729359464
2282,180608.53098079274
2283,97853.33314458662
2284,111864.99152664993
2285,142299.97882458684
2286,126306.16057638082
2287,326002.33415751794
2288,265788.85347814974
2289,420515.6877465857
2290,472989.285560325
2291,305372.0191556168
2292,423925.9248699977
2293,514217.0624721142
2294,448298.6734809679
2295,461846.5059982457
2296,286197.4164518975
2297,302722.46319032204
2298,302955.8518330747
2299,420643.0620842823
2300,325021.81130807765
2301,253246.19143391927
2302,249773.4998884932
2303,269499.95675513527
2304,246615.16855518136
2305,185884.38789338098
2306,188724.0472808217
2307,193673.66168132884
2308,223536.70415271612
2309,277239.28408047295
2310,215031.44407218986
2311,195473.56168054423
2312,173232.66104440513
2313,174791.01418702293
2314,174492.9604538951
2315,173661.224569831
2316,181970.88046534022
2317,191908.52793751357
2318,177573.1480666455
2319,177778.04256681263
2320,183956.19482185363
2321,232363.61222137415
2322,163647.6804799898
2323,172766.24024799134
2324,162663.98544646893
2325,210622.3957381604
2326,157023.90637957954
2327,209876.34254804923
2328,229197.55899927716
2329,183316.89245038474
2330,174044.65432950036
2331,382277.7595258123
2332,417191.25912875176
2333,320333.0652762819
2334,258138.70838634984
2335,244630.78460565046
2336,334876.67700574687
2337,201935.6812512408
2338,291831.40340041777
2339,238391.44167251774
2340,400711.6755638345
2341,212139.64035731368
2342,248539.9445220602
2343,210971.45040820556
2344,233426.96418835287
2345,241363.01788433327
2346,223016.6730304633
2347,191284.73287183073
2348,241354.69554274558
2349,169914.39275292866
2350,285391.6190087619
2351,242184.57194970813
2352,244146.86686959575
2353,269053.92110035726
2354,122673.94674952286
2355,135546.48723273806
2356,157297.78294478642
2357,210125.69141985552
2358,194659.1556090098
2359,119934.39779434454
2360,118916.0114601692
2361,138277.61295739788
2362,289764.99153873656
2363,142628.8813266838
2364,147871.46814367553
2365,210658.2433032369
2366,170919.18377377195
2367,236676.26692608226
2368,196905.78616457022
2369,226924.07548180406
2370,170718.96340030865
2371,169553.21840068907
2372,191568.65111856573
2373,267129.4965412218
2374,295530.2884250123
2375,246314.71739718545
2376,265234.19990112906
2377,344795.46191152587
2378,140273.65644470285
2379,182182.0616211436
2380,147285.98539815095
2381,166653.1913082602
2382,190190.48893979646
2383,206648.98201081646
2384,235994.05306860284
2385,149434.16502772283
2386,141493.37847496665
2387,135909.01900960013
2388,107960.74307576475
2389,129263.58451415591
2390,147908.02185458873
2391,138818.5994268173
2392,113087.78314434577
2393,166321.04545834594
2394,145682.89605704014
2395,185501.4866765164
2396,152310.65576529937
2397,209300.91897131494
2398,111303.05852796379
2399,67513.32306298372
2400,56754.22281848963
2401,113635.07505336251
2402,138669.12617328513
2403,127800.03643483091
2404,145961.23616313087
2405,161689.24055786192
2406,131870.53013273736
2407,128403.26485251202
2408,138114.1711532437
2409,122947.57662819992
2410,177459.29920415094
2411,126192.42060662106
2412,141837.0110745476
2413,131856.11615471507
2414,133485.65927401977
2415,138175.62586801252
2416,136485.97389671055
2417,126897.2598662158
2418,116683.57969225808
2419,126834.67562529817
2420,123950.82327285595
2421,150250.0955914243
2422,128784.05456780884
2423,124645.6664465797
2424,133706.2574159443
2425,210435.99102034466
2426,132451.18298378095
2427,126316.77489620463
2428,161206.4575733685
2429,116767.54088923063
2430,137130.12921017257
2431,123444.29826849351
2432,131425.2832439397
2433,135484.00532861176
2434,138835.2852202699
2435,148878.79572551753
2436,104190.04457367116
2437,111497.11811405179
2438,127647.5676556802
2439,105590.51598460977
2440,130529.79719445885
2441,107629.54649412491
2442,91182.394271972
2443,103139.9823310631
2444,115176.94754220602
2445,98783.66500457842
2446,119195.64260587882
2447,188608.98422480514
2448,150354.71561897473
2449,110091.66883321067
2450,143261.09429466753
2451,113405.33571357933
2452,191830.9939380441
2453,96574.92225015108
2454,104354.74274712405
2455,106198.62983606364
2456,137289.1116228779
2457,125122.50176556005
2458,110476.16805545201
2459,103073.81463450236
2460,132073.38092300305
2461,117433.55440842136
2462,122479.93202378238
2463,121219.04147688029
2464,166028.59233714564
2465,137698.8063032104
2466,121465.58437942092
2467,144888.48798568692
2468,99445.12449192173
2469,95280.78703054464
2470,203782.69863094643
2471,199393.4190321294
2472,159811.3520113794
2473,116596.26530965851
2474,123085.95078174837
2475,221171.80554666597
2476,121813.99915318306
2477,131702.76404112467
2478,171046.77702379646
2479,133728.63748532507
2480,129376.49238978984
2481,129574.66542435641
2482,134769.34289720302
2483,120833.85564971196
2484,117819.49396505136
2485,122379.99172288903
2486,161389.68956219385
2487,174491.79579707005
2488,144071.89469992637
2489,158943.78114617252
2490,147228.34311685822
2491,96397.40983535597
2492,182935.91413643412
2493,131641.5639050626
2494,175002.41097065667
2495,95170.73099969239
2496,214565.8527759227
2497,143056.6918920481
2498,121733.91143494702
2499,96035.96021386067
2500,127575.16056455299
2501,146932.35735664613
2502,153161.03196166293
2503,105141.74799342238
2504,191153.2832197679
2505,216856.4985857446
2506,249708.52032962712
2507,304500.0001920758
2508,252238.6770812462
2509,215995.75817628542
2510,234415.03454424403
2511,184645.8337389301
2512,207928.7004108268
2513,212911.29867245673
2514,213361.40484296225
2515,149828.57123037626
2516,160162.0233992822
2517,137715.88921930987
2518,135411.55457279194
2519,219525.73987495332
2520,214803.44124495023
2521,192114.3850724966
2522,216109.6517558211
2523,134667.71477119913
2524,142365.81970903353
2525,143077.43768365253
2526,149449.29277490723
2527,121062.80763225882
2528,132681.04518936068
2529,133619.8447661289
2530,114357.22723202096
2531,245459.14061624967
2532,233391.68505785434
2533,196426.6955387253
2534,233523.68703080475
2535,314878.73611039895
2536,230461.19180957938
2537,220048.588152971
2538,183073.28865435396
2539,188521.5536941634
2540,180798.37016566686
2541,182984.7749375913
2542,156669.04515656026
2543,129204.53414022384
2544,130189.8581290689
2545,136426.41554866434
2546,154862.85179673895
2547,141052.53910893688
2548,158992.49230112327
2549,155201.30437111363
2550,245726.58954188452
2551,146957.8320264845
2552,115576.53707125755
2553,92235.3338158366
2554,109790.69343229789
2555,112175.61096197867
2556,105709.48231790237
2557,113149.22085076681
2558,212058.42418862163
2559,133313.93560953095
2560,119657.88247827366
2561,116102.99053476789
2562,122247.36667220219
2563,144162.64843405114
2564,160711.96372098877
2565,107599.30760089913
2566,129838.5261908184
2567,127953.66059158907
2568,200583.28107651073
2569,194609.5752002257
2570,119965.4868184848
2571,180533.33597999762
2572,176132.2368183889
2573,233427.5191262041
2574,287339.16588363243
2575,138717.11366124777
2576,130241.16144043935
2577,179018.71856239578
2578,84949.26198206049
2579,67084.09308610532
2580,118244.05894021655
2581,123706.40341991754
2582,113783.4865701926
2583,271867.0831699716
2584,166919.43882401026
2585,179479.4239418877
2586,201330.0279207662
2587,213363.35205302056
2588,139066.37642210926
2589,144478.1692679636
2590,199947.55653488703
2591,212358.46112303954
2592,235735.6303772305
2593,251179.17365009434
2594,174043.35459700532
2595,211524.40939333895
2596,331165.0980354653
2597,191807.24517512528
2598,276989.68717575306
2599,295469.72797406354
2600,212776.19162026764
2601,141198.7427593653
2602,85543.69286275473
2603,89994.81059733228
2604,84769.25502017052
2605,71831.52859123769
2606,143173.91570195308
2607,175436.86735009478
2608,203749.9521974963
2609,151267.90986710694
2610,116403.35356898351
2611,178017.99776535545
2612,160101.07248210863
2613,122304.10483927246
2614,125020.55773944763
2615,161810.04135501638
2616,135436.08411458446
2617,187385.85148063037
2618,213289.76685780307
2619,212559.0396493331
2620,184587.17973339758
2621,179455.1983635746
2622,183513.95986893584
2623,244794.72838490462
2624,266945.2246844748
2625,327965.1443580113
2626,167293.93033924533
2627,175510.92834431402
2628,410245.04989062273
2629,611262.8606290601
2630,340317.06903296674
2631,455800.79782293836
2632,407791.4604113261
2633,304422.1650868961
2634,374423.4561633673
2635,150608.65688219742
2636,180011.08098477102
2637,167880.54013238763
2638,254102.25129317393
2639,183299.74535305917
2640,153590.52115931257
2641,105590.95115455419
2642,198636.15787335226
2643,112260.80697644668
2644,128831.30245880251
2645,98155.99100872749
2646,96758.13254094386
2647,96757.58660845594
2648,140249.4186443715
2649,144537.29104051783
2650,137806.22661112793
2651,148063.33350000682
2652,428550.86252556747
2653,253928.99407562453
2654,254071.9087140958
2655,392981.9827473708
2656,326517.83482415235
2657,313976.69802132924
2658,262057.5981657232
2659,306337.9216017493
2660,340323.9367885529
2661,341878.99570528424
2662,355890.13020261255
2663,286207.67449309136
2664,268346.1684581236
2665,303171.46518319583
2666,281115.7358338821
2667,172946.6377148495
2668,181351.916274888
2669,176582.72948618443
2670,296208.9759160952
2671,183632.24700153663
2672,187154.97587343433
2673,195985.69533732254
2674,195015.23230956687
2675,155202.62469694365
2676,187848.10718380095
2677,206350.46583343972
2678,286615.8132209854
2679,288444.6533215286
2680,266941.95955910656
2681,414925.5264758845
2682,371422.1684958802
2683,504720.4337700759
2684,287163.0146721715
2685,374638.4430363551
2686,253941.00928741618
2687,338666.10328415025
2688,233270.9229821361
2689,210020.00118505314
2690,475569.9380274329
2691,192489.10300661702
2692,127905.57310315662
2693,186160.4324165039
2694,119550.1909206976
2695,197353.2527180379
2696,183573.02642471675
2697,198323.3271317737
2698,198610.36490401204
2699,178562.1287294788
2700,167595.6860986908
2701,160594.5433184883
2702,117684.53911112921
2703,138840.66578192278
2704,141987.85449468275
2705,132113.20217108377
2706,120899.2255392787
2707,128327.20429668896
2708,143018.4068755238
2709,119591.77753129997
2710,128035.01993152303
2711,244993.35791751876
2712,387543.36082710495
2713,154342.41451751048
2714,146706.3092987823
2715,173262.02899135917
2716,141737.84302557513
2717,185418.9594615643
2718,239426.7393728215
2719,161823.12262693702
2720,168485.17615924025
2721,143747.19035856417
2722,153311.30073898143
2723,145964.44113708584
2724,128668.7263926108
2725,136523.54397380873
2726,141314.68934437048
2727,157782.43358523105
2728,168675.61453298648
2729,147012.00747233618
2730,147318.16070755516
2731,116337.18308003472
2732,112189.12832111666
2733,160470.84356926088
2734,130013.21130911662
